ID,NAME,PROVINCECODE,PROVINCE,CITYCODE,CITY,COUNTYCODE,COUNTY,TYPE,TYPECODE,ADDRESS,XGCJ,YGCJ,XWGS,YWGS,RATE,COST
B001B1AQY3,金色童年幼儿园,420000,湖北省,027,武汉市,420115,江夏区,科教文化服务;学校;幼儿园,141204,S113与幸福东路交叉口东北方向80米,114.334502,30.257776,114.329040644,30.2602070516,0.0,
B001B1ARHK,蔡甸区群丰小学,420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;小学,141203,侏儒山街道成功片区侏儒街成功乡群丰村,113.730564,30.394552,113.724799589,30.3970868249,,
B001B1ARP8,张堡小学,420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;小学,141203,小集正街,114.076344,30.522276,114.070606354,30.5245916218,,
B001B1ARRH,七星欢欢幼儿园,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;幼儿园,141204,友谊大道七星绿色花园15栋,114.338576,30.581303,114.33308013,30.5836551448,0.0,
B001B1ARW4,湖北生物科技职业学院南湖校区四号教学楼,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校,141201,野芷湖1号湖北生物科技职业学院(西区),114.344934,30.461232,114.339438603,30.4636104628,,
B001B1AS8M,阳逻二中,420000,湖北省,027,武汉市,420117,新洲区,科教文化服务;学校;中学,141202,阳逻镇,114.596930,30.697509,114.591865524,30.7001067338,,
B001B1BFG4,武汉市江夏区安山小学,420000,湖北省,027,武汉市,420115,江夏区,科教文化服务;学校;小学|科教文化服务;培训机构;培训机构,141203|141400,陆家巷70,114.28826,30.151321,114.282872969,30.153837782,,
B001B0IS71,武昌区何家垅小学,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;小学,141203,工人村231,114.328652,30.545536,114.323175362,30.5479198049,,
B001B0ITCQ,武汉市硚口老年大学(北区)(装修中),420000,湖北省,027,武汉市,420104,硚口区,科教文化服务;学校;成人教育,141205,武胜西街4号,114.26411437988281,30.572290420532227,114.25870513916016,30.574758529663086,,
B001B1DI30,武汉大学后勤服务集团,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;高等院校,141201,八一路299号武汉大学(近梅园餐厅),114.36551666259766,30.535947799682617,114.3599853515625,30.538270950317383,,
B001B1DIA8,武汉大学实验室与设备管理处,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;高等院校,141201,珞珈山路16号武汉大学,114.360238,30.542871,114.354714295,30.5451995721,,
B001B1DIAA,武汉大学高等教育学院,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;高等院校,141201,珞珈山街街道武汉大学八一路299号,114.360237,30.542871,114.354713296,30.5451995736,3.0,
B001B1ECHC,武汉电力职业技术学院-机械装配检修实训室,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校,141201,武汉电力职业技术学院内,114.368130,30.523900,114.362599281,30.5262236805,3.0,
B001B1FBI8,武汉市江夏区第二幼儿园,420000,湖北省,027,武汉市,420115,江夏区,科教文化服务;学校;幼儿园,141204,纸坊街道龙头街68号,114.318747,30.346113,114.313303568,30.3485640784,0.0,
B001B1HAAA,湖北中医药大学昙华林校区教学楼,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;学校,141200,昙华林188号,114.314850,30.549950,114.309395094,30.5523584062,,
B001B1HAU2,武昌工学院-育美楼,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;学校,141200,[],114.284196,30.481698,114.278784229,30.4841760853,,
B001B1HAVE,汉口学院继续教育学院,420000,湖北省,027,武汉市,420115,江夏区,科教文化服务;学校;成人教育,141205,[],114.318439,30.418079,114.312989869,30.4205176108,,
B001B1HBTN,武汉市东西湖区教师进修学校,420000,湖北省,027,武汉市,420112,东西湖区,科教文化服务;学校;成人教育,141205,四明路192号,114.141816,30.626228,114.136149095,30.6285313004,,
B001B1HC0W,武汉大学动力与机械学院,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;高等院校,141201,八一路299号,114.363107,30.544691,114.357579771,30.5470147161,3.5,
B001B1IE5X,中南民族大学管理学院,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校,141201,民族大道182号,114.393089,30.486516,114.387549058,30.4888291157,,
B001B1IIBB,武汉大学物理科学与技术学院,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;高等院校,141201,物理学院1层,114.36223,30.53434,114.356704678,30.536668455600001,,
B001B15XY5,武汉市东湖风景区东湖小学,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;小学,141203,东湖路164,114.366116,30.56505,114.360583722,30.5673623788,,
B001B15Y1B,金口街道范湖小学,420000,湖北省,027,武汉市,420115,江夏区,科教文化服务;学校;小学,141203,金口街金水闸,114.133546,30.277106,114.127890014,30.2794847765,,
B001B15YME,武汉市东山中学,420000,湖北省,027,武汉市,420112,东西湖区,科教文化服务;学校;中学,141202,东山农场,114.016491,30.775352,114.010830175,30.7776843969,,
B001B15YPB,武汉市东西湖区老年大学(新沟分校),420000,湖北省,027,武汉市,420112,东西湖区,科教文化服务;学校;成人教育,141205,走新路29西北方向50米,113.990088,30.635205,113.984510728,30.6376843606,,
B001B15Z9A,大潭幼儿园,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;幼儿园,141204,原种场二大队附近,114.399693,30.798202,114.394126947,30.8003807221,0.0,
B001B160J8,花山街道成人文化技术学校,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;成人教育,141205,土吴路与政府路交叉口东150米,114.521574,30.539138999999999,114.516364612,30.541681307800001,,
B001B160Y5,华中科技大学同济医学院法医学系,420000,湖北省,027,武汉市,420104,硚口区,科教文化服务;学校;高等院校,141201,航空路13号华中科技大学同济医学院,114.262024,30.580355999999998,114.256611479,30.582820849000001,,
B001B0IQJE,武汉市第十四中学,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;中学,141202,粮道街办事处粮道街昙华林117号(省中医学院对面),114.313134,30.55195,114.307681545,30.5543608655,5.0,
B001B0IQQY,武汉市洪山区武珞路小学,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;小学,141203,武珞路651号,114.345781,30.529595,114.34027838,30.5319520473,,
B001B0IS1V,阳光幼儿园(车城西路),420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;幼儿园,141204,车城大道241号(滨湖社区南),114.146618,30.484644,114.140975987,30.4870044407,0.0,
B001B0IW23,钢城第二小学,420000,湖北省,027,武汉市,420107,青山区,科教文化服务;学校;小学,141203,红钢三街22号,114.404304,30.642156,114.398753819,30.6444115409,,
B001B0IPDR,湖北大学继续教育学院江城教学区(南区),420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;成人教育,141205,友谊大道338号,114.329444,30.571608,114.323963805,30.5739810715,,
B001B0IPYH,武汉科技大学城市建设学院,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校,141201,石牌岭路(武汉科技大学洪山校区),114.339251,30.516603,114.333759675,30.518976143300002,,
B001B032B1,湖北汽车学校,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;职业技术学校,141206,前川大道49号,114.382842,30.869856,114.377270399,30.8720024642,,
B001B044AF,汉阳一中,420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;中学,141202,蔡甸大街177号,114.017033,30.578535,114.011388191,30.5809559778,3.5,
B001B0IT3R,吉林街小学北校区(吉林街),420000,湖北省,027,武汉市,420107,青山区,科教文化服务;学校;小学,141203,吉林街15号,114.379884,30.624958,114.374335415,30.6272313465,,
B001B0ITDS,武汉大学药学院,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;高等院校,141201,武汉大学医学部求索路,114.356496,30.554953,114.350975961,30.5572832427,3.5,
B001B0IWM6,武汉老年大学(香江路校区),420000,湖北省,027,武汉市,420103,江汉区,科教文化服务;学校;成人教育,141205,唐家墩街办事处香江路11号,114.278998,30.605679,114.273579117,30.6081210135,,
B001B0IY0O,华中师范大学教育培训大楼,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;学校|科教文化服务;培训机构;培训机构,141200|141400,卓刀泉南路虎泉华师东门,114.367957,30.515594,114.362427175,30.5179205243,,
B001B0IZJ1,塔耳中学,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;中学,141202,木兰乡塔耳街,114.464324,31.096285,114.458855733,31.0983751512,3.0,
B001B0IZKK,武汉理工大学(余家头校区),420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;高等院校,141201,和平大道1178号,114.35659,30.606353,114.351065352,30.608663824,5.0,
B001B0IZTX,东风中学,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;中学,141202,武湖农场光明西路221号,114.414841,30.695017,114.409295042,30.6972518999,,
B001B18Q2P,祁家湾街道四黄小学,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;小学,141203,084乡道东50米,114.26313,30.899168,114.257689966,30.9014734062,3.0,
B001B1ARSO,武汉船舶职业技术学院工程技能训练大楼,420000,湖北省,027,武汉市,420105,汉阳区,科教文化服务;学校;高等院校,141201,武汉船舶职业技术学院国际学院,114.236789,30.569216999999998,114.231360467,30.571685761099999,,
B001B1ARXO,武汉市东西湖区明星育才幼稚园,420000,湖北省,027,武汉市,420112,东西湖区,科教文化服务;学校;幼儿园,141204,三店中路黄狮海岸海景,114.14641571044922,30.641273498535156,114.14075469970703,30.643577575683594,,
B001B16XR9,生活村幼儿园,420000,湖北省,027,武汉市,420104,硚口区,科教文化服务;学校;幼儿园,141204,古田二路生活六村30号,114.191524,30.590796,114.185999719,30.5932027023,0.0,
B001B17CH2,新洲区徐古街绿化小学,420000,湖北省,027,武汉市,420117,新洲区,科教文化服务;学校;小学,141203,新徐公路西50米,114.934389,30.932338,114.929270988,30.9347792545,3.0,
B001B16QO8,硚口区温馨宝贝幼儿园,420000,湖北省,027,武汉市,420104,硚口区,科教文化服务;学校;幼儿园,141204,长堤街365号,114.266214,30.567684,114.260802655,30.5701512417,0.0,
B001B16R2G,江北路幼儿园,420000,湖北省,027,武汉市,420115,江夏区,科教文化服务;学校;幼儿园,141204,纸坊街道江夏纸坊,114.304064,30.323361,114.298644242,30.3258416642,0.0,
B001B16SI3,长江大学,420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;高等院校,141201,大学路111号,114.029808,30.531139,114.024135969,30.5335406957,4.0,
B001B16T4P,三里镇艺术幼儿园,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;幼儿园,141204,098乡道东50米,114.433372,30.732988,114.427851896,30.7352222847,0.0,
B001B06207,湖北经济学院成教院武汉财院教学站,420000,湖北省,027,武汉市,420103,江汉区,科教文化服务;学校;成人教育,141205,香江路11号,114.278883,30.606114,114.273464147,30.6085559613,,
B001B06FKF,武汉市汉南区邓南中学,420000,湖北省,027,武汉市,420113,汉南区,科教文化服务;学校;中学,141202,水塔路2,113.985711,30.297469,113.980174705,30.300050383,3.0,
B001B06HNJ,新洲区汪集中心小学,420000,湖北省,027,武汉市,420117,新洲区,科教文化服务;学校;小学,141203,汪集街生生路72号,114.709043,30.772801,114.703804591,30.7752040511,,
B001B06WSJ,武昌区三道街小学(民主路校区),420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;小学,141203,民主路69号武昌,114.29773,30.547408,114.292299086,30.5498467767,,
B001B07PUI,武汉理工大学马房山校区西院,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校,141201,珞狮路122号,114.348621,30.521697,114.343114827,30.5240515547,,
B001B08H11,北京经贸职业学院航空服务学院驻湖北招生办,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校,141201,珞喻路409号美尔雅大厦1106,114.37358856201172,30.518732070922852,114.36805725097656,30.521051406860352,,
B001B08KSX,汉阳区德才小学,420000,湖北省,027,武汉市,420105,汉阳区,科教文化服务;学校;小学,141203,水仙里48号,114.20665,30.569448,114.201166235,30.5718868724,,
B001B08OL3,武汉轻工大学(东校区),420000,湖北省,027,武汉市,420112,东西湖区,科教文化服务;学校;高等院校,141201,公园南路1号,114.247427,30.636883,114.242003255,30.6393279886,,
B001B08UEN,洪山区金桥社区育苗幼儿园,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;幼儿园,141204,卓刀泉北路38号金桥社区,114.370334,30.520188000000001,114.364801535,30.522510066599999,0.0,
B001B08XU8,华中农业大学,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校,141201,狮子山街1号,114.356769,30.474852,114.351255578,30.477206668,5.0,
B001B09060,武汉市二桥中学,420000,湖北省,027,武汉市,420105,汉阳区,科教文化服务;学校;中学,141202,知音路10号,114.21034,30.568473,114.204864827,30.5709173509,3.5,
B001B090LX,武汉市江夏区金口街赤矶中学,420000,湖北省,027,武汉市,420115,江夏区,科教文化服务;学校;中学,141202,金口街赤矶村茅家山,114.112777,30.301619,114.107079657,30.3039748567,3.0,
B001B090PL,武汉市江夏区卫生学校,420000,湖北省,027,武汉市,420115,江夏区,科教文化服务;学校;职业技术学校,141206,纸坊大街823号(江夏区中医院对面),114.317725,30.342258,114.31228351,30.3447115629,3.0,
B001B17D9W,邾城街联合小学,420000,湖北省,027,武汉市,420117,新洲区,科教文化服务;学校;小学,141203,旗杆湾91号,114.77895355224609,30.772516250610352,114.77369689941406,30.774904251098633,3.0,
B001B17E0O,阳逻街第五小学,420000,湖北省,027,武汉市,420117,新洲区,科教文化服务;学校;小学,141203,[],114.572057,30.640916,114.566974917,30.6435248778,,
B001B17E85,恒大绿洲小学,420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;小学,141203,新天村厢坊湾12号,114.127348,30.551273,114.121654394,30.5535855131,,
B001B17FPP,武汉市江夏区郑店街道关山小学,420000,湖北省,027,武汉市,420115,江夏区,科教文化服务;学校;小学,141203,关山村纸金路郑店街关山小学,114.297185,30.329682,114.291773419,30.332173015,,
B001B17FQK,华中农业大学食品科学技术学院,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校,141201,南湖大道66号,114.357348,30.473331,114.351833961,30.4756851591,,
B001B17FZP,河垴幼儿园,420000,湖北省,027,武汉市,420115,江夏区,科教文化服务;学校;幼儿园,141204,河垴街与011县道交叉口西50米,114.27359771728516,30.071149826049805,114.26822662353516,30.07368278503418,,
B001B0J0HL,武汉航道学校,420000,湖北省,027,武汉市,420102,江岸区,科教文化服务;学校;职业技术学校,141206,新村街办事处汉黄路19号,114.322667,30.666658,114.317189595,30.6690049961,3.0,
B001B0J44R,武汉工贸职业学院,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校|科教文化服务;学校;职业技术学校,141201|141206,鲁磨路568号,114.415782,30.529454,114.410251607,30.5317562277,,
B001B0JG4U,永安中心小学,420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;小学,141203,永安大街265号,113.937815,30.456399,113.932359946,30.4590667259,,
B001B0JGLP,旧街中心小学,420000,湖北省,027,武汉市,420117,新洲区,科教文化服务;学校;小学,141203,旧街街武武政路9号旧街,114.927536,30.830865,114.922437933,30.8333736588,3.0,
B001B0JKGK,索河镇官桥小学,420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;小学,141203,105省道南100米,113.899563,30.551259,113.894104032,30.5539272953,,
B001B0JKGM,龚渡小学,420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;小学,141203,105省道北50米,113.917540,30.559326,113.91208765,30.561985997,,
B001B0JKT6,金星小学,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;小学,141203,付店村田家巷,114.340136,30.894381,114.334610233,30.8965744507,,
B001B0JL75,钢扶楼寨中学,420000,湖北省,027,武汉市,420117,新洲区,科教文化服务;学校;中学,141202,楼寨中学路1,114.939921,30.839822,114.934799915,30.842308032,3.0,
B001B16Z6H,武汉市青山区青宜居幼儿园,420000,湖北省,027,武汉市,420107,青山区,科教文化服务;学校;幼儿园,141204,和平大道1095附3号,114.42128753662109,30.644285202026367,114.41575622558594,30.646547317504883,0.0,
B001B1706Q,武昌区教育局党校,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;学校,141200,首义新村159号,114.308287,30.538754,114.30284285,30.5411780663,,
B001B171BU,中南财经政法大学首义校区中南楼,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;学校,141200,武珞路114号中南财经政法大学首义校区,114.313401,30.539152,114.307949245,30.5415667385,,
B001B17CTX,三店街第一初级中学,420000,湖北省,027,武汉市,420117,新洲区,科教文化服务;学校;中学,141202,龙丘大街296号,114.787575,30.921903,114.782317464,30.9242163096,3.5,
B001B17DJ1,青苹果幼儿园,420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;幼儿园,141204,汉阳大道新天村附近东北方向150米,114.118239,30.554400,114.11252793,30.5567025249,0.0,
B001B17EPH,祁家湾中心幼儿园,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;幼儿园,141204,祁家湾环祁街116号,114.238844,30.880537,114.233390924,30.8828544508,0.0,
B001B17SZV,泡桐幼儿园,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;幼儿园,141204,李家集街道泡桐街352号,114.203834,31.073592,114.198299289,31.0757625778,0.0,
B001B1BP7F,武汉理工大学马克思主义学院,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校,141201,珞狮路165号武汉理工大学档案馆,114.354880,30.520062,114.349365144,30.5224064693,3.0,
B001B1H7JJ,湖北大学成人高等教育(汉口惠济校区),420000,湖北省,027,武汉市,420102,江岸区,科教文化服务;学校;成人教育,141205,惠济路48号,114.297644,30.614068,114.292207435,30.616481924,3.0,
B001B1HC04,湖北大学历史文化学院,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;高等院校,141201,徐家棚街办事处友谊大道368号,114.33063900000001,30.575710999999998,114.32515649299999,30.578080275000001,,
B001B1IGGK,听涛双语幼儿园,420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;幼儿园,141204,蔡甸区经济技术开发区后官湖大道枫树一路听涛观海小区,114.125696,30.475752,114.120005729,30.478086008,0.0,
B001B1IIYH,中南财经政法大学南湖校区文治楼,420000,湖北省,027,武汉市,420115,江夏区,科教文化服务;学校;学校,141200,南湖大道182号,114.38857,30.474316,114.383031442,30.4766346988,,
B001B1IJ1G,武汉体育学院附属体育运动学校,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校,141201,珞瑜路461号武汉体育学院体育馆,114.377777,30.518953,114.372238926,30.5212671706,,
B001B09JDI,金水闸小学,420000,湖北省,027,武汉市,420115,江夏区,科教文化服务;学校;小学,141203,金水闸路与钓鱼嘴路交叉口附近,114.138792,30.300651,114.133146295,30.3030346739,,
B001B09OV8,姚集中学,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;中学,141202,钟声街27号,114.378048,31.216108,114.372448038,31.2180663542,,
B001B09PNV,华中师范大学逸夫化学楼,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;学校,141200,珞喻路152号华中师范大学,114.365574,30.518158,114.360046382,30.5204869159,3.0,
B001B09WO5,沌口幼儿园,420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;幼儿园,141204,经济技术开发区沌口路616号,114.183310,30.463815,114.177773899,30.466247939,0.0,
B001B0A04V,邓南中心小学,420000,湖北省,027,武汉市,420113,汉南区,科教文化服务;学校;小学,141203,水塔路22,113.987538,30.300731,113.981996613,30.3033066123,,
B001B161WU,畈张村人口学校,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;学校,141200,畈张村附近,114.422871,31.178911,114.417292691,31.1808843996,3.0,
B001B16BUN,中共万通创业园委员会党校,420000,湖北省,027,武汉市,420105,汉阳区,科教文化服务;学校;学校,141200,金色一路万通工业园,114.171936,30.567833,114.166358037,30.5702123271,,
B001B16C7P,笑眯眯幼儿园,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;幼儿园,141204,白沙洲大道215号,114.282827,30.486088,114.277415882,30.4885664943,0.0,
B001B16F05,武汉市硚口区添添艺术幼儿园,420000,湖北省,027,武汉市,420104,硚口区,科教文化服务;学校;幼儿园,141204,古田二路辛家地易农街1号,114.19620399999999,30.593990000000002,114.19069197,30.596403423000002,0.0,
B001B16F99,将军新村幼儿园,420000,湖北省,027,武汉市,420112,东西湖区,科教文化服务;学校;幼儿园,141204,将军新村6栋,114.254040,30.651868,114.24861902,30.6543062103,0.0,
B001B16FVQ,武汉市博学初级中学,420000,湖北省,027,武汉市,420104,硚口区,科教文化服务;学校;中学,141202,古田四路天顺园小区701栋单元,114.217605,30.613305,114.212141404,30.6157411108,4.0,
B001B0IZB5,武汉市人民中学,420000,湖北省,027,武汉市,420103,江汉区,科教文化服务;学校;中学,141202,二盛巷93号,114.290325,30.569476,114.284900279,30.5719179323,3.5,
B001B0IZNN,武汉市常青第一学校,420000,湖北省,027,武汉市,420112,东西湖区,科教文化服务;学校;小学,141203,香樟一路三街1号,114.233704,30.634278,114.228265846,30.6367194219,,
B001B0IZTL,罗汉中心小学,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;小学,141203,文华路3,114.307783,30.951563,114.302303648,30.9537836552,,
B001B0J0AA,武汉大学工学部,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;高等院校,141201,校园北路,114.362329,30.543863,114.356802733,30.546188126,4.5,
B001B1AQW7,左河小学,420000,湖北省,027,武汉市,420117,新洲区,科教文化服务;学校;小学,141203,左河村,114.901115,30.832872,114.896037755,30.8353944247,3.0,
B001B1AQYE,龙泉小学,420000,湖北省,027,武汉市,420115,江夏区,科教文化服务;学校;小学,141203,东湖新技术开发区龙泉街,114.541808,30.3818,114.536678173,30.3844351165,,
B001B1ARSQ,武汉轻工大学常青花园东校区科教大楼(暂停营业),420000,湖北省,027,武汉市,420112,东西湖区,科教文化服务;学校;学校,141200,常青花园新区街道管理委员会学府南路68号,114.236314,30.638149,114.230878929,30.6405901975,,
B001B1AZJG,金钥匙第三幼儿园,420000,湖北省,027,武汉市,420107,青山区,科教文化服务;学校;幼儿园,141204,工人村街道建设十一路青山绿水花园10号楼金钥匙幼儿园,114.418063,30.649059,114.412524911,30.6513169485,,
B001B1BP7G,武汉理工大学教务处,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校,141201,珞狮路165号武汉理工大学档案馆,114.353750,30.521245,114.348236575,30.5235909549,,
B001B1AQYF,前川街红十月小学,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;小学,141203,前川街吴店村吴良店24号,114.417524,30.831836,114.411969147,30.8340010981,,
B001B1AQZA,塔耳岗乡劳动小学,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;小学,141203,木兰大道西100米,114.421269,31.115698,114.415693968,31.1177029269,,
B001B1AR0S,武汉船舶职业技术学院-科技实训大楼,420000,湖北省,027,武汉市,420105,汉阳区,科教文化服务;学校;高等院校,141201,月湖街街道琴台大道武汉船舶职业技术学院A8栋,114.23743,30.566212,114.232002507,30.568682151400001,,
B001B1ARFW,宏才双语幼儿园,420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;幼儿园,141204,汉阳经济开发区洪山一区209栋,114.139760,30.479413,114.134100953,30.4817641727,0.0,
B001B1ARHU,晨晖幼儿园,420000,湖北省,027,武汉市,420117,新洲区,科教文化服务;学校;幼儿园,141204,402县道北150米,114.802609,30.928127,114.797375872,30.9304587877,0.0,
B001B1ARL4,界河幼儿园,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;幼儿园,141204,李家集街朱铺村,114.172461,31.000748,114.166846306,31.0029053991,0.0,
B001B1ATX2,武昌区教委新桥幼儿园,420000,湖北省,027,武汉市,420106,武昌区,科教文化服务;学校;幼儿园,141204,白沙洲解放桥社区玻璃厂街113-2号,114.297906,30.523829,114.292476906,30.5262753041,,
B001B1BIP2,武昌工学院,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校,141201,白沙洲大道110号(原白沙洲张家湾),114.285036,30.482819,114.279623468,30.4852957426,4.0,
B001B0JLEW,同兴中学,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;中学,141202,083乡道西150米,114.177644,30.939249,114.172049867,30.9414521649,3.0,
B001B0JLSA,蔡甸区第三小学,420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;小学,141203,古井路115号,114.025708,30.586604,114.020040746,30.5889972478,,
B001B0JLSB,蔡甸区第二小学,420000,湖北省,027,武汉市,420114,蔡甸区,科教文化服务;学校;小学,141203,文昌街136号,114.031227,30.58413,114.025547036,30.5865092548,,
B001B0JLWX,六指街道中心小学,420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;小学,141203,六什街六指镇中心小学附近,114.50208,30.873403,114.49676961,30.8757293516,,
B001B0JNDT,小聪聪幼儿园,420000,湖北省,027,武汉市,420113,汉南区,科教文化服务;学校;幼儿园,141204,薇湖路83号,114.083983,30.306034,114.078263286,30.3083894262,0.0,
B001B0JRAB,稚雅幼儿园,420000,湖北省,027,武汉市,420103,江汉区,科教文化服务;学校;幼儿园,141204,常青一路163号,114.2626,30.624347,114.257183747,30.6267941799,0.0,
B001B0JTFK,武汉市梨园中学,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;中学,141202,徐东大街119号,114.35756,30.584637,114.352035993,30.5869547338,3.0,
B001B0JVXD,武汉科技大学青山校区资源与环境工程学院,420000,湖北省,027,武汉市,420107,青山区,科教文化服务;学校;高等院校,141201,和平大道947号武汉科技大学青山校区,114.369176,30.622606999999999,114.36363565000001,30.6248930603,,
B001B0JW45,武汉东湖学院,420000,湖北省,027,武汉市,420115,江夏区,科教文化服务;学校;高等院校,141201,文化大道301号,114.316967,30.422829,114.311519774,30.4252693344,3.5,
B001B0JWLM,七色花幼儿园(东柏路),420000,湖北省,027,武汉市,420112,东西湖区,科教文化服务;学校;幼儿园,141204,东山新街479号(近东柏路),114.022662,30.776172,114.016985389,30.7784862038,0.0,
B001B0JWYR,江岸英花幼儿园,420000,湖北省,027,武汉市,420102,江岸区,科教文化服务;学校;幼儿园,141204,球场街办事处京汉大道大智路轻轨站旁边球新社区内球场新村19号,114.295321,30.594705,114.289888813,30.5971301926,0.0,
B001B0JX68,温格然百花幼儿园(洲头二路),420000,湖北省,027,武汉市,420105,汉阳区,科教文化服务;学校;幼儿园,141204,鹦鹉大道瑶绮园附近,114.255624,30.523660,114.250214738,30.5261467472,0.0,
B001B1BMT8,中南民族大学南书院,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校,141201,民族大道182号,114.392271,30.486448,114.386731052,30.4887614739,3.0,
B001B1BPNW,武汉理工大学房改办公室,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;高等院校,141201,图书馆路附近,114.35507800000001,30.518794,114.349562988,30.521138545399999,,
B001B1BRP9,小博士幼儿园(人民道),420000,湖北省,027,武汉市,420116,黄陂区,科教文化服务;学校;幼儿园,141204,河塔街10号,114.365564,30.860811,114.360006315,30.8629816979,0.0,
B001B1BSBA,中国地质大学眷属楼26栋,420000,湖北省,027,武汉市,420111,洪山区,科教文化服务;学校;学校,141200,鲁磨路388号中国地质大学,114.40389251708984,30.522859573364258,114.39835357666016,30.52515983581543,,
B001B0J08L,武汉市电子信息职业技术学校(北校区),420000,湖北省,027,武汉市,420103,江汉区,科教文化服务;学校;职业技术学校,141206,友谊路民主二街12号,114.27955300000001,30.575054000000002,114.27413642400001,30.577507187599998,3.5,
