ID,NAME,PROVINCECODE,PROVINCE,CITYCODE,CITY,COUNTYCODE,COUNTY,TYPE,TYPECODE,ADDRESS,XGCJ,YGCJ,XWGS,YWGS,RATE,COST
B001B1BP16,武汉市汉口医院-心理康复科,420000,湖北省,027,武汉市,420102,江岸区,医疗保健服务;综合医院;综合医院,090100,赵家条172号北60米,114.299757,30.624728999999999,114.294316927,30.627135184699998,,
B001B1C9VT,张艳萍西医妇科诊所,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;专科医院;妇科医院|医疗保健服务;诊所;诊所,090209|090300,首义新村路,114.30785299999999,30.537244999999999,114.302409602,30.5396703328,,
B001B1CASZ,武汉新洲尤自华中医针灸科诊所,420000,湖北省,027,武汉市,420117,新洲区,医疗保健服务;诊所;诊所,090300,新潮里27号对面,114.801097,30.845384,114.795868185,30.8477611491,,
B001B1CQEW,汤逊湖社区卫生服务站,420000,湖北省,027,武汉市,420115,江夏区,医疗保健服务;综合医院;卫生院,090102,华师园北路9-27-1,114.400482,30.459862,114.394945924,30.4621804998,,
B001B1D1M4,武汉大学人民医院消化内镜中心(楚康东路),420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;综合医院;三级甲等医院,090101,张之洞路复兴路地铁口5号楼2楼,114.30006408691406,30.535221099853516,114.29463195800781,30.537660598754883,,
B001B1D1S0,洪山关西口腔门诊部,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;专科医院;口腔医院,090202,雄楚大道关西小区9一11栋之间4号,114.387588,30.499352,114.38204745,30.5016642173,,
B001B1D1W7,湖北省妇幼保健院住院部,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;专科医院;专科医院,090200,武珞路745号湖北省妇幼保健院,114.35294,30.527493,114.34742714799999,30.529838305199998,,
B001B1D1WE,洪山温铁柱中医内科诊所,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;诊所;诊所,090300,武南路1附161,114.307234,30.475078,114.301796841,30.4775231707,,
B001B1DAZ4,同生正骨医院,420000,湖北省,027,武汉市,420103,江汉区,医疗保健服务;专科医院;骨科医院,090206,汉口万松园小区38栋二单元二楼(万松园菜场对面),114.269383,30.590470,114.26396926,30.5929265907,3.5,
B001B17E5C,黄陂盘龙城佳华门诊部,420000,湖北省,027,武汉市,420116,黄陂区,医疗保健服务;诊所;诊所,090300,盘龙城佳海工业园j区宋岗二路佳华门诊部,114.243382,30.729347,114.237946809,30.7317482776,,
B001B17ETL,珍珠村卫生室,420000,湖北省,027,武汉市,420116,黄陂区,医疗保健服务;诊所;诊所,090300,中兴路56号1165车站附近,114.222581,30.804405,114.217110317,30.8067540219,,
B001B17FRY,双柳古龙中心卫生室,420000,湖北省,027,武汉市,420117,新洲区,医疗保健服务;诊所;诊所,090300,学林路127号,114.65746307373047,30.585203170776367,114.65234375,30.587783813476562,,
B001B17GEN,舒安乡徐河村卫生室,420000,湖北省,027,武汉市,420115,江夏区,医疗保健服务;诊所;诊所,090300,007县道西50米,114.50151062011719,30.163934707641602,114.49625396728516,30.166479110717773,,
B001B18P72,王德宝口腔,420000,湖北省,027,武汉市,420102,江岸区,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,090202|090300,大智路76号,114.294795,30.590861,114.289363737,30.5932884702,,
B001B19NRQ,洪山江海口腔科诊所,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;专科医院;口腔医院,090202,珞瑜东路华乐花园9栋2号门面,114.427059,30.506533,114.421546834,30.5088520391,,
B001B1GFF8,维康门诊部(工农路),420000,湖北省,027,武汉市,420104,硚口区,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,090202|090300,工农路舵落口公交车站门口处1-2层,114.16923522949219,30.609617233276367,114.16364288330078,30.611976623535156,,
B001B0JWPM,武汉仁安眼耳鼻喉医院,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;专科医院;专科医院,090200,雄楚大道409附1号,114.368172,30.507322,114.362642686,30.5096507839,3.0,
B001B0JXBE,关山街第一社区卫生服务中心,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;综合医院;卫生院,090102,关山一路关山街325号,114.410410,30.493582,114.404877268,30.4958926699,,
B001B0K4CF,张湾街医院梅丰社区服务站,420000,湖北省,027,武汉市,420114,蔡甸区,医疗保健服务;诊所;诊所,090300,西环路西50米,114.00920104980469,30.594442367553711,114.00357818603516,30.596881866455078,,
B001B15OR6,邓南街解放村卫生室,420000,湖北省,027,武汉市,420113,汉南区,医疗保健服务;诊所;诊所,090300,南康路与沿江路交叉口西150米附近,113.981195,30.302982,113.975669917,30.3055759715,,
B001B15QYZ,三里镇风斗湖村卫生室,420000,湖北省,027,武汉市,420116,黄陂区,医疗保健服务;诊所;诊所,090300,军民路三里镇,114.403430,30.769495,114.397868129,30.7716889873,,
B001B1H3AX,武汉理工大学社区卫生服务中心,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;综合医院;卫生院,090102,杨园街街道和平大道1178号武汉理工大学余家头校区,114.356345,30.603428,114.350820928,30.60574038,,
B001B1HAUX,武汉都市妇产医院住院部,420000,湖北省,027,武汉市,420103,江汉区,医疗保健服务;专科医院;妇科医院,090209,青年路322号都武汉都市妇产医院内,114.263953,30.596358,114.258539235,30.5988157632,,
B001B1C0SD,黄文娟西医内科诊所,420000,湖北省,027,武汉市,420114,蔡甸区,医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,沌口经济技术开发区郭树岭广场贸易三路69号,114.149324,30.487058,114.143688977,30.4894222571,,
B001B1C1YN,洪山赵熹铭中西医结合诊所,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;诊所;诊所,090300,卓刀泉东一路领秀城7天连锁酒店,114.375644,30.507212,114.370108378,30.5095319797,,
B001B1C34N,星星集团有限责任公司医务室,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;诊所;诊所,090300,民主二路80附8,114.324188,30.549019,114.318718342,30.5514101489,,
B001B1C376,江汉张晓强西医外科诊所,420000,湖北省,027,武汉市,420103,江汉区,医疗保健服务;诊所;诊所,090300,唐家墩路272-286号,114.272521,30.620425,114.267103837,30.6228671876,,
B001B1C42N,武昌陈家槐西医诊所,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;诊所;诊所,090300,秦园路85号附近,114.332937,30.583097,114.327450096,30.5854591282,,
B001B1C4DY,武昌穆腊梅中医针灸科诊所,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;诊所;诊所,090300,南湖街办事处雅安街161号(南湖中央花园南2门),114.316621,30.509834,114.311166814,30.5122521709,,
B001B1E2D1,华中科技大学同济医学院附属梨园医院放射科,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;综合医院;三级甲等医院,090101,东湖风景区街道梨园医院住院部一楼,114.37809,30.582415000000001,114.372546184,30.5847069199,,
B001B15RSC,武汉博大医院,420000,湖北省,027,武汉市,420104,硚口区,医疗保健服务;专科医院;专科医院,090200,建设大道386号,114.254445,30.585925,114.249029889,30.5883902144,,
B001B15S6W,宗关街社区卫生服务中心,420000,湖北省,027,武汉市,420104,硚口区,医疗保健服务;综合医院;卫生院,090102,解放大道391号附5号,114.223602,30.583408,114.218152334,30.5858620517,4.0,
B001B15TL8,阳逻街三河村卫生室,420000,湖北省,027,武汉市,420117,新洲区,医疗保健服务;诊所;诊所,090300,阳逻街山河村村民委员会山河村村委会附近,114.541313,30.723820,114.536153138,30.7263358961,,
B001B15XKK,白羊山村医疗站中西医骨伤科门诊,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;专科医院;骨科医院,090206,土吴路与花城大道交叉口南200米,114.521377,30.541385,114.51616672,30.5439259985,,
B001B161G2,梁子湖风景区办事处新华村卫生室,420000,湖北省,027,武汉市,420115,江夏区,医疗保健服务;诊所;诊所,090300,五里界,114.466501,30.268983,114.461111667,30.2714214922,,
B001B1C9FZ,武汉金安中医门诊部,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;诊所;诊所,090300,首义路50号首义精英工馆2层,114.309700,30.538130,114.304253856,30.5405517692,,
B001B1CB1B,和平街欧洲花园社区卫生服务站(徐东一路),420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;综合医院;卫生院,090102,梨园街,114.347965,30.590333,114.342453819,30.5926646177,,
B001B1CBDY,江夏朱在斌中医科诊所,420000,湖北省,027,武汉市,420115,江夏区,医疗保健服务;诊所;诊所,090300,文化路7号江夏建管大楼附近,114.32402038574219,30.352207183837891,114.31857299804687,30.354648590087891,,
B001B1CC5H,秦氏口腔保健(新洲大街),420000,湖北省,027,武汉市,420117,新洲区,医疗保健服务;专科医院;口腔医院,090202,新洲大街老粮食局对面,114.794823,30.843960,114.789583415,30.8463282833,,
B001B1CC6C,硚口刘学广西医内科诊所,420000,湖北省,027,武汉市,420104,硚口区,医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,长堤街846号,114.27950286865234,30.570798873901367,114.27408599853516,30.573253631591797,,
B001B1CCER,武汉科技大学附属天佑医院住院部,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;综合医院;三级甲等医院,090101,静安路12号,114.326684,30.524468,114.321212404,30.5268625316,,
B001B1CCGH,武汉铭仁口腔门诊部,420000,湖北省,027,武汉市,420102,江岸区,医疗保健服务;专科医院;口腔医院,090202,二七街办事处二七北路新村街黄埔人家75号,114.317349,30.629581,114.311883307,30.6319542346,3.5,
B001B1H48W,蔡甸区成功卫生院,420000,湖北省,027,武汉市,420114,蔡甸区,医疗保健服务;诊所;诊所,090300,侏儒街成功管委会西河街东路4号,113.716754,30.402081,113.710996068,30.4046277017,,
B001B1HAV4,湖北工业大学社区卫生服务中心,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;综合医院;卫生院,090102,湖北工业大学内(湖北工业大学博学堂),114.311046,30.483219,114.30560261,30.4856551684,,
B001B16RKX,消泗乡港洲村卫生室,420000,湖北省,027,武汉市,420114,蔡甸区,医疗保健服务;诊所;诊所,090300,消泗乡港洲村委会,113.790965,30.271077,113.78527567,30.2736510884,,
B001B16RX4,武汉骨科医院东院区,420000,湖北省,027,武汉市,420104,硚口区,医疗保健服务;专科医院;骨科医院,090206,汉中路144号,114.266928,30.565947,114.261516743,30.5684144182,,
B001B1CQHN,江夏党进书中医骨伤科诊所,420000,湖北省,027,武汉市,420115,江夏区,医疗保健服务;专科医院;骨科医院,090206,武昌大道651附2号,114.303152,30.343131,114.297731771,30.3456104753,,
B001B1CSOV,荣军医院-口腔科,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;专科医院;口腔医院,090202,荣军医院,114.37724304199219,30.505603790283203,114.3717041015625,30.507923126220703,,
B001B1D20Z,武汉大学中南医院消毒供应中心,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;综合医院;三级甲等医院,090101,武汉大学中南医院,114.354433,30.555092,114.348915696,30.55742554,,
B001B1D23C,武汉市蔡甸区大集街社区卫生服务中心,420000,湖北省,027,武汉市,420114,蔡甸区,医疗保健服务;综合医院;卫生院,090102,大集方兴街50号,114.05201721191406,30.506227493286133,114.04630279541016,30.508584976196289,,
B001B1DCYV,青山许育芳西医内科诊所,420000,湖北省,027,武汉市,420107,青山区,医疗保健服务;诊所;诊所,090300,武东中路东50米,114.458129,30.585345,114.452685637,30.5876912409,,
B001B1E86O,黄陂高振国中医诊所,420000,湖北省,027,武汉市,420116,黄陂区,医疗保健服务;诊所;诊所,090300,尚武道与滠阳大街交叉口东北50米,114.35425567626953,30.713342666625977,114.34872436523437,30.715610504150391,,
B001B1GEA9,纸坊镇卫生院,420000,湖北省,027,武汉市,420115,江夏区,医疗保健服务;综合医院;卫生院,090102,[],114.321164,30.344349999999999,114.315716873,30.346796776800002,,
B001B1GM1R,周光义西医内科诊所(中芯一路),420000,湖北省,027,武汉市,420115,江夏区,医疗保健服务;诊所;诊所,090300,高新四路12区附近,114.437885,30.447310,114.432399445,30.4496596793,,
B001B1HA87,华中科技大学同济医学院附属同济医院感染科病区,420000,湖北省,027,武汉市,420104,硚口区,医疗保健服务;综合医院;三级甲等医院,090101,解放大道1095号,114.262203,30.579449,114.256790576,30.581914104199999,,
B001B17D2W,王冰口腔门诊部,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;专科医院;口腔医院,090202,书城路文馨街157号商铺,114.333322,30.495858,114.327842036,30.4982485897,,
B001B17E93,武汉市新洲区双柳街袁湾村卫生室,420000,湖北省,027,武汉市,420117,新洲区,医疗保健服务;诊所;诊所,090300,阳枫公路附近,114.604647,30.614562,114.599589679,30.6171954782,,
B001B17EFP,蔡甸区大集街小集村卫生室,420000,湖北省,027,武汉市,420114,蔡甸区,医疗保健服务;诊所;诊所,090300,小集南街29号,114.07332611083984,30.506830215454102,114.06759643554687,30.509153366088867,,
B001B17EN5,武汉新洲洪国防诊所,420000,湖北省,027,武汉市,420117,新洲区,医疗保健服务;诊所;诊所,090300,阳逻街长丰路103号洪国防诊所,114.571177,30.659366,114.566091992,30.6619657545,,
B001B17G1C,大集街黄陵桥村卫生室,420000,湖北省,027,武汉市,420114,蔡甸区,医疗保健服务;诊所;诊所,090300,大集街,114.063581,30.468858,114.057856784,30.4712052661,,
B001B17GGF,蔡甸区侏儒山街群力村卫生室,420000,湖北省,027,武汉市,420114,蔡甸区,医疗保健服务;诊所;诊所,090300,成功现代都市农业发展区管理委员会成功街武汉市蔡甸区成功中学附近,113.721272,30.410068,113.715510209,30.4126080311,,
B001B17SXI,黄陂区六指街群乐村卫生室,420000,湖北省,027,武汉市,420116,黄陂区,医疗保健服务;诊所;诊所,090300,三一八国道(沪聂线)东南方向100米,114.445035,30.880853,114.439528788,30.8830254219,,
B001B18OPT,武昌吴开俱中医内科诊所,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;诊所;诊所,090300,中南路街民主二路22号太阳岛花园11号商铺,114.325844,30.546532,114.320371863,30.5489208384,,
B001B18OUA,武昌陈璐西医内科诊所,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,首义路街办事处武昌大东门居委会一楼老车站路114号,114.319826,30.534886,114.314364589,30.5372901979,,
B001B18Q20,青菱乡杨林村卫生室,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;诊所;诊所,090300,青菱河路东50米,114.222979,30.430638999999999,114.217541381,30.4331386528,,
B001B19IK8,武汉泰合门诊部,420000,湖北省,027,武汉市,420114,蔡甸区,医疗保健服务;诊所;诊所,090300,泰合中央街D11-8号,114.159616,30.504998,114.154007965,30.5073751724,,
B001B17CFH,前川街道双陈村卫生室,420000,湖北省,027,武汉市,420116,黄陂区,医疗保健服务;诊所;诊所,090300,红枫街西50米,114.379366,30.848568,114.373798008,30.850729626,,
B001B17DQJ,黄家湖医院,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;综合医院;综合医院,090100,黄家湖西路18号,114.268668,30.451798,114.263266301,30.4542989765,,
B001B17FGX,新洲李金莲西医内科诊所,420000,湖北省,027,武汉市,420117,新洲区,医疗保健服务;诊所;诊所,090300,江夏街65号,114.802286,30.850811,114.797058889,30.8531869978,,
B001B17GBC,奓山街陈家岭村卫生室,420000,湖北省,027,武汉市,420114,蔡甸区,医疗保健服务;诊所;诊所,090300,奓山街,114.030505,30.400729,114.024842862,30.4031629584,,
B001B18Q08,前川街大兴村卫生室,420000,湖北省,027,武汉市,420116,黄陂区,医疗保健服务;诊所;诊所,090300,农业技术推广中心附近,114.359178,30.859241,114.353627838,30.8614219105,,
B001B1BOWX,武汉东西湖武彦房西医内科诊所,420000,湖北省,027,武汉市,420112,东西湖区,医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,油纱路31附14正东方向80米,113.984805,30.682282,113.979237616,30.6847560685,,
B001B1BP0W,武汉科技大学附属普仁医院住院楼,420000,湖北省,027,武汉市,420107,青山区,医疗保健服务;综合医院;综合医院,090100,建设四路本溪街1号武汉市普仁医院内,114.380170,30.630965,114.374620734,30.6332355691,,
B001B1BOSM,汉阳区永丰街社区卫生服务中心,420000,湖北省,027,武汉市,420105,汉阳区,医疗保健服务;综合医院;卫生院,090102,永丰街三眼桥社区董家店特3号,114.1507,30.555464,114.145062672,30.5578089415,,
B001B1BOSU,长江航运总医院急诊科,420000,湖北省,027,武汉市,420102,江岸区,医疗保健服务;综合医院;综合医院,090100,惠济路5号长江航运总医院内,114.28757899999999,30.605744000000001,114.282153728,30.6081758021,,
B001B1BOTH,武汉金鼎湾门诊部,420000,湖北省,027,武汉市,420112,东西湖区,医疗保健服务;诊所;诊所,090300,二雅路金鼎湾2栋20-23号,114.150285,30.617273,114.144641089,30.6195937399,,
B001B1BOXM,东湖风景董继业中医内科诊所,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;诊所;诊所,090300,落雁路东50米,114.430219,30.585870,114.424705604,30.5881656656,,
B001B1BP2T,武汉东西湖区煜民门诊部,420000,湖北省,027,武汉市,420112,东西湖区,医疗保健服务;诊所;诊所,090300,田园大道76号,114.10501861572266,30.621427536010742,114.09928894042969,30.623697280883789,,
B001B1BP41,武汉仁欣门诊部,420000,湖北省,027,武汉市,420116,黄陂区,医疗保健服务;诊所;诊所,090300,滠阳大街131号东北方向80米,114.349656,30.714865,114.344131451,30.7171388888,,
B001B18P76,陈辉中医内科诊所,420000,湖北省,027,武汉市,420102,江岸区,医疗保健服务;诊所;诊所,090300,车站路101附1号,114.297804,30.592918,114.292369071,30.5953400608,,
B001B1BWGD,华中师范大学医院,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;综合医院;综合医院,090100,珞喻路152号华中师范大学,114.362227,30.519671,114.35670296,30.5220041901,,
B001B1C0HA,宋纲训西医内科诊所,420000,湖北省,027,武汉市,420103,江汉区,医疗保健服务;诊所;诊所,090300,民权路花楼街100号,114.289582,30.573328,114.284157668,30.5757695456,,
B001B1C1SP,武汉詹闵口腔门诊部,420000,湖北省,027,武汉市,420102,江岸区,医疗保健服务;专科医院;口腔医院,090202,江大路26附2号,114.291249,30.618500,114.285819128,30.6209216411,,
B001B1C7LV,汉阳杜细胜口腔诊所,420000,湖北省,027,武汉市,420105,汉阳区,医疗保健服务;专科医院;口腔医院,090202,二桥街金龙路28号(中百超市旁),114.207158,30.567176,114.201675628,30.569616423,,
B001B1C8RM,汉阳黎云西医内科诊所,420000,湖北省,027,武汉市,420105,汉阳区,医疗保健服务;诊所;诊所,090300,五龙路51附122,114.25101470947266,30.543708801269531,114.24560546875,30.546188354492188,,
B001B1CAKW,武汉张鸿民骨伤专科医院,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;专科医院;专科医院,090200,卓刀泉北路36号金桥花园,114.370847,30.520319,114.365314065,30.5226403966,3.5,
B001B1CB7V,江岸区大智街保成社区卫生服务站,420000,湖北省,027,武汉市,420102,江岸区,医疗保健服务;综合医院;卫生院,090102,保安里13号,114.290773,30.584067,114.285346578,30.5865028923,,
B001B1CBJK,武汉起点口腔门诊部,420000,湖北省,027,武汉市,420104,硚口区,医疗保健服务;专科医院;口腔医院,090202,长堤街842号,114.279474,30.570789,114.274057839,30.5732438395,,
B001B1CEE7,武汉景岳医院,420000,湖北省,027,武汉市,420116,黄陂区,医疗保健服务;综合医院;综合医院,090100,武湖立山路67号,114.410945,30.696652,114.405394965,30.6988842905,,
B001B1BOOU,华中科技大学同济医学院附属同济医院行政楼,420000,湖北省,027,武汉市,420104,硚口区,医疗保健服务;综合医院;三级甲等医院,090101,解放大道1095号-57附近,114.258008,30.579803,114.252594725,30.582269631,,
B001B1BOR4,黄陂冯英西医内儿科诊所,420000,湖北省,027,武汉市,420116,黄陂区,医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,090200|090300,富兴道与汉口北大道交叉口西南50米,114.35488891601562,30.717683792114258,114.34935760498047,30.719947814941406,,
B001B1BOSE,华中科技大学同济医学院附属梨园医院体检中心,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;综合医院;三级甲等医院,090101,东湖风景区街道沿湖路39号,114.37898800000001,30.581897999999999,114.373443692,30.5841892517,,
B001B1BP2E,湖北省中山医院汉南分院,420000,湖北省,027,武汉市,420113,汉南区,医疗保健服务;综合医院;综合医院,090100,晨曦路101号,113.856862,30.262246,113.851351657,30.2649355458,,
B001B1BXLW,华中科技大学同济医学院附属同济医院2号楼,420000,湖北省,027,武汉市,420104,硚口区,医疗保健服务;综合医院;三级甲等医院,090101,解放大道1095号同济医院内,114.260716,30.580255,114.255303304,30.5827204657,,
B001B1BZTM,江汉范玉红中医诊所,420000,湖北省,027,武汉市,420103,江汉区,医疗保健服务;诊所;诊所,090300,常青五路36号,114.250510,30.627632,114.245089189,30.6300809775,,
B001B1C0JD,江汉曾炳华中医诊所,420000,湖北省,027,武汉市,420103,江汉区,医疗保健服务;诊所;诊所,090300,常青街办事处常青五路41号(新华下路中学旁边),114.25709999999999,30.629757999999999,114.25168214200001,30.632205039500001,,
B001B1C12Z,武汉万五一颈肩腰腿痛专科门诊部(百花店),420000,湖北省,027,武汉市,420102,江岸区,医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,090300|090200,百步亭花园路18号(百花一路111-1号),114.325039,30.642184,114.319559872,30.6445373018,3.5,
B001B1C1LL,黄付木妇科门诊部,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;专科医院;妇科医院|医疗保健服务;诊所;诊所,090209|090300,石牌岭路11号,114.342341,30.526571,114.336843936,30.5289352647,3.0,
B001B1COWR,武汉天硕口腔门诊部,420000,湖北省,027,武汉市,420104,硚口区,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,090202|090300,汉西一路简易新村13-18号,114.219574,30.583733,114.214116836,30.5861828685,,
B001B1CP48,洪山李荣普西医内科诊所,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;诊所;诊所,090300,仁和路204号,114.390396,30.600787,114.384846144,30.6030626341,,
B001B1CQEB,常青花园中环东路社区卫生服务站,420000,湖北省,027,武汉市,420112,东西湖区,医疗保健服务;综合医院;卫生院,090102,公园南路1号武汉轻工大学常青花园东校区,114.246094,30.636314,114.240669248,30.6387590867,,
B001B1D1KY,武汉高德口腔,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;专科医院;口腔医院,090202,南湖大道书城路明泽丰华苑A2区5栋,114.328537,30.484823,114.323065807,30.4872258856,,
B001B1D1PQ,蔡甸区侏儒山街社区卫生服务中心,420000,湖北省,027,武汉市,420114,蔡甸区,医疗保健服务;综合医院;卫生院,090102,侏健路北50米,113.841853,30.445317,113.836286587,30.4479521996,,
B001B1D1SZ,武汉市中心医院门诊部,420000,湖北省,027,武汉市,420102,江岸区,医疗保健服务;综合医院;三级甲等医院,090101,胜利街26号武汉市中心医院内,114.294747,30.581824999999998,114.28931657,30.584255979200002,,
B001B1D1U2,鲁台桥头骨科,420000,湖北省,027,武汉市,420116,黄陂区,医疗保健服务;诊所;诊所,090300,双凤大道298号,114.38761138916016,30.869060516357422,114.38203430175781,30.871204376220703,,
B001B1BYVX,江岸黄燕红西医内科诊所,420000,湖北省,027,武汉市,420102,江岸区,医疗保健服务;诊所;诊所,090300,后湖街淌湖二村11号(兴业南路盛世东方小区南门斜对面),114.302687,30.638515,114.297241962,30.6409105582,,
B001B1C0IP,陶德钧西医诊所,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;诊所;诊所,090300,临江大道299附2号,114.31580352783203,30.573339462280273,114.31034088134766,30.575738906860352,,
B001B1C0SP,黄华诊所,420000,湖北省,027,武汉市,420114,蔡甸区,医疗保健服务;诊所;诊所,090300,沌阳贸易路81号,114.150144,30.488009000000002,114.14451110500001,30.4903743763,,
B001B1C11H,江岸段秀涛西医内科诊所,420000,湖北省,027,武汉市,420102,江岸区,医疗保健服务;诊所;诊所,090300,公安街43附1,114.299625,30.594759,114.294187682,30.5971774561,3.0,
B001B1A3E0,武汉济民老年医院,420000,湖北省,027,武汉市,420103,江汉区,医疗保健服务;综合医院;综合医院|医疗保健服务;专科医院;专科医院,090100|090200,常青街街道发展大道198号武汉市社会福利院西门,114.26029205322266,30.614519119262695,114.25487518310547,30.616971969604492,,
B001B1BNOQ,武汉百姓医院住院部,420000,湖北省,027,武汉市,420103,江汉区,医疗保健服务;综合医院;综合医院,090100,常青街办事处汉口贺家墩141号,114.2482,30.614270999999999,114.242778781,30.6167254681,,
B001B1BOM1,青菱乡金塘村卫生室,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;诊所;诊所,090300,青菱河路青菱街金塘村民委员会南,114.211715,30.412028,114.206256391,30.4145188865,,
B001B1BON0,湖北省直属机关医院急诊,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;综合医院;综合医院,090100,水果湖街街道东二路8号,114.345586,30.543876999999998,114.340082434,30.546229654000001,,
B001B1BOZX,武汉大学中南医院附楼,420000,湖北省,027,武汉市,420106,武昌区,医疗保健服务;综合医院;三级甲等医院,090101,东湖路169号武汉大学中南医院内,114.353468,30.552926,114.347952203,30.5552618913,,
B001B1C3FA,青山康玉莲口腔诊所,420000,湖北省,027,武汉市,420107,青山区,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,090202|090300,二十四街坊13门附1-附2,114.398015,30.635215,114.392462781,30.6374738488,,
B001B1C3FG,海虹江大门诊部,420000,湖北省,027,武汉市,420102,江岸区,医疗保健服务;诊所;诊所,090300,三眼桥路212附1号,114.278504,30.614804,114.273084616,30.6172428551,,
B001B1C4JI,青山宋宝利西医内科诊所,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;诊所;诊所,090300,青翠苑小区4院34幢(礼和路南),114.392718,30.617066999999999,114.387166628,30.6193350245,,
B001B1C4KK,武汉江大路门诊部,420000,湖北省,027,武汉市,420102,江岸区,医疗保健服务;诊所;诊所,090300,江大路155附2号,114.279620,30.618424,114.274199645,30.6208601949,,
B001B1C5AN,硚口赵秋华口腔诊所,420000,湖北省,027,武汉市,420104,硚口区,医疗保健服务;专科医院;口腔医院,090202,宝丰街28-10号,114.263916,30.577085,114.258503893,30.5795501203,3.0,
B001B1C6C7,硚口黄大运中医内科诊所,420000,湖北省,027,武汉市,420103,江汉区,医疗保健服务;诊所;诊所,090300,建设大道415附1号,114.248886,30.584216999999999,114.24346785900001,30.5866832932,,
B001B1C8RE,六角亭街计划免疫门诊,420000,湖北省,027,武汉市,420104,硚口区,医疗保健服务;诊所;诊所,090300,利济东街101号,114.273443,30.574164,114.268029497,30.5766234692,,
B001B1C98N,硚口长联中西医结合诊所,420000,湖北省,027,武汉市,420104,硚口区,医疗保健服务;诊所;诊所,090300,中山上巷12,114.252077,30.570688,114.246662016,30.5731592193,,
B001B1C340,武汉柳斌口腔门诊部,420000,湖北省,027,武汉市,420107,青山区,医疗保健服务;专科医院;口腔医院,090202,建设一路一二一街坊43门,114.37586975097656,30.617103576660156,114.37032318115234,30.619384765625,4.0,
B001B1C3CP,青山向易清中医诊所,420000,湖北省,027,武汉市,420111,洪山区,医疗保健服务;诊所;诊所,090300,工业一路46号附5号,114.391531,30.618528,114.385979514,30.6207959449,,
B001B1C3Z3,江汉区常青街邬家社区卫生服务站,420000,湖北省,027,武汉市,420103,江汉区,医疗保健服务;综合医院;卫生院,090102,新华路485号,114.262472,30.609652,114.257057002,30.6121052535,,
B001B1C5NS,洁利康口腔,420000,湖北省,027,武汉市,420102,江岸区,医疗保健服务;专科医院;口腔医院,090202,保成路6号楼2层,114.288882,30.584269,114.283457388,30.5867074134,,
B001B1C5OL,江汉刘克勤中医诊所,420000,湖北省,027,武汉市,420103,江汉区,医疗保健服务;诊所;诊所,090300,振兴路44号,114.242514,30.604805,114.237088739,30.6072623561,3.0,
